ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,q_prev_0,q_prev_1,q_prev_2,q_prev_3,q_prev_4,q_prev_5,q_prev_6,q_curr_0,q_curr_1,q_curr_2,q_curr_3,q_curr_4,q_curr_5,q_curr_6
-0.665801,-0.259317,0.582933,0.791640,-0.305813,-0.315050,-0.424886,-2.449063,0.997997,-0.708572,-0.807303,-0.531662,1.600293,0.950624,-2.435839,0.956944,-0.712576,-0.700469,-0.550713,1.590017,0.969647
-0.668348,-0.226452,0.610274,0.755966,-0.363877,-0.335014,-0.428806,-2.435839,0.956944,-0.712576,-0.700469,-0.550713,1.590017,0.969647,-2.476725,0.927357,-0.717347,-0.690765,-0.597236,1.617924,1.046980
-0.685017,-0.160077,0.591757,0.729202,-0.418034,-0.279140,-0.464320,-2.476725,0.927357,-0.717347,-0.690765,-0.597236,1.617924,1.046980,-2.572376,0.946933,-0.721914,-0.705619,-0.580922,1.686888,1.059835
-0.676654,-0.191297,0.580345,0.745951,-0.395360,-0.281902,-0.455828,-2.572376,0.946933,-0.721914,-0.705619,-0.580922,1.686888,1.059835,-2.524417,0.944984,-0.703660,-0.732813,-0.579027,1.673290,1.065176
-0.682484,-0.153377,0.637168,0.737216,-0.401420,-0.316480,-0.441830,-2.524417,0.944984,-0.703660,-0.732813,-0.579027,1.673290,1.065176,-2.607179,0.889228,-0.644254,-0.663110,-0.665600,1.644939,1.027784
-0.680651,-0.158484,0.609027,0.765715,-0.370910,-0.281413,-0.443748,-2.607179,0.889228,-0.644254,-0.663110,-0.665600,1.644939,1.027784,-2.594511,0.885040,-0.610242,-0.730672,-0.648103,1.628247,0.990921
-0.666473,-0.181652,0.641185,0.779452,-0.348563,-0.254632,-0.454005,-2.594511,0.885040,-0.610242,-0.730672,-0.648103,1.628247,0.990921,-2.572426,0.872683,-0.615278,-0.663855,-0.644558,1.725495,0.874433
-0.654672,-0.156898,0.669913,0.790212,-0.348338,-0.244622,-0.440893,-2.572426,0.872683,-0.615278,-0.663855,-0.644558,1.725495,0.874433,-2.572904,0.817103,-0.661682,-0.696634,-0.598429,1.705162,0.817355
-0.627200,-0.179186,0.671926,0.813455,-0.336582,-0.190139,-0.434569,-2.572904,0.817103,-0.661682,-0.696634,-0.598429,1.705162,0.817355,-2.539918,0.757984,-0.578081,-0.761186,-0.612795,1.801382,0.801124
-0.616803,-0.186471,0.659447,0.831147,-0.300653,-0.124831,-0.450798,-2.539918,0.757984,-0.578081,-0.761186,-0.612795,1.801382,0.801124,-2.518736,0.752507,-0.578148,-0.802111,-0.590135,1.867749,0.704020
-0.616636,-0.143983,0.695732,0.793022,-0.374935,-0.160237,-0.452619,-2.518736,0.752507,-0.578148,-0.802111,-0.590135,1.867749,0.704020,-2.564953,0.724876,-0.622513,-0.769977,-0.620434,1.871797,0.778575
-0.632623,-0.085973,0.688073,0.762810,-0.403605,-0.149940,-0.482433,-2.564953,0.724876,-0.622513,-0.769977,-0.620434,1.871797,0.778575,-2.654694,0.740726,-0.628649,-0.775966,-0.665687,1.852767,0.778178
-0.637769,-0.056198,0.658920,-0.702721,0.421688,0.136970,0.556418,-2.654694,0.740726,-0.628649,-0.775966,-0.665687,1.852767,0.778178,-2.663898,0.775582,-0.683349,-0.845808,-0.765997,1.859834,0.816001
-0.628303,-0.048180,0.699388,0.734310,-0.455890,-0.149358,-0.480256,-2.663898,0.775582,-0.683349,-0.845808,-0.765997,1.859834,0.816001,-2.722566,0.712454,-0.588921,-0.781939,-0.699309,1.877294,0.851271
-0.601679,-0.011946,0.746829,0.715195,-0.508626,-0.168255,-0.448873,-2.722566,0.712454,-0.588921,-0.781939,-0.699309,1.877294,0.851271,-2.736918,0.641268,-0.657580,-0.781780,-0.653059,1.868920,0.881721
-0.601309,-0.034012,0.755116,0.721922,-0.515003,-0.144783,-0.438906,-2.736918,0.641268,-0.657580,-0.781780,-0.653059,1.868920,0.881721,-2.741404,0.656486,-0.619037,-0.715237,-0.638792,1.965889,0.870066
-0.599279,-0.065143,0.777480,0.682536,-0.528781,-0.213789,-0.456979,-2.741404,0.656486,-0.619037,-0.715237,-0.638792,1.965889,0.870066,-2.675219,0.685612,-0.710567,-0.644555,-0.684701,1.953447,0.913724
-0.605517,-0.042497,0.762206,0.670850,-0.543646,-0.206663,-0.460109,-2.675219,0.685612,-0.710567,-0.644555,-0.684701,1.953447,0.913724,-2.712445,0.682058,-0.677707,-0.685666,-0.696493,1.935775,0.961922
-0.575454,-0.078096,0.782471,0.678422,-0.552737,-0.190039,-0.445096,-2.712445,0.682058,-0.677707,-0.685666,-0.696493,1.935775,0.961922,-2.634029,0.627056,-0.673821,-0.711872,-0.694942,2.024111,0.980913
-0.553746,-0.056954,0.807314,0.668382,-0.576031,-0.191530,-0.429850,-2.634029,0.627056,-0.673821,-0.711872,-0.694942,2.024111,0.980913,-2.662181,0.558643,-0.623866,-0.734831,-0.733741,2.039311,1.009863
-0.538731,-0.059973,0.833820,0.715549,-0.555229,-0.196631,-0.375562,-2.662181,0.558643,-0.623866,-0.734831,-0.733741,2.039311,1.009863,-2.680608,0.511346,-0.555438,-0.700655,-0.684379,2.021462,0.968380
-0.508435,-0.022252,0.861205,0.700065,-0.585143,-0.193873,-0.360458,-2.680608,0.511346,-0.555438,-0.700655,-0.684379,2.021462,0.968380,-2.707245,0.435164,-0.572164,-0.734422,-0.688264,2.023914,0.972915
-0.478295,0.024767,0.897924,0.648843,-0.640080,-0.245809,-0.329967,-2.707245,0.435164,-0.572164,-0.734422,-0.688264,2.023914,0.972915,-2.736513,0.375752,-0.644274,-0.724654,-0.681496,1.954310,1.044238
-0.455627,0.013087,0.915121,0.657586,-0.643960,-0.257103,-0.294611,-2.736513,0.375752,-0.644274,-0.724654,-0.681496,1.954310,1.044238,-2.694775,0.324677,-0.631000,-0.731497,-0.668317,1.962910,1.077822
-0.455571,-0.035372,0.934210,0.668533,-0.616957,-0.322977,-0.260984,-2.694775,0.324677,-0.631000,-0.731497,-0.668317,1.962910,1.077822,-2.620816,0.339636,-0.604352,-0.658256,-0.695209,1.916257,1.111419
-0.460870,-0.011504,0.918661,0.683659,-0.609545,-0.318583,-0.244072,-2.620816,0.339636,-0.604352,-0.658256,-0.695209,1.916257,1.111419,-2.681961,0.299256,-0.529103,-0.744150,-0.680067,1.844146,1.131946
-0.424344,-0.006800,0.952293,0.654563,-0.626498,-0.355823,-0.228992,-2.681961,0.299256,-0.529103,-0.744150,-0.680067,1.844146,1.131946,-2.590341,0.248619,-0.634269,-0.726320,-0.711446,1.834942,1.150181
-0.435067,-0.028254,0.950076,0.660498,-0.609967,-0.372268,-0.230432,-2.590341,0.248619,-0.634269,-0.726320,-0.711446,1.834942,1.150181,-2.562194,0.277258,-0.635642,-0.704533,-0.720845,1.818493,1.149367
-0.418098,-0.030393,0.953783,0.655342,-0.621767,-0.358720,-0.235059,-2.562194,0.277258,-0.635642,-0.704533,-0.720845,1.818493,1.149367,-2.533331,0.244906,-0.624901,-0.727484,-0.757642,1.871064,1.167923
-0.379326,-0.022147,0.974938,-0.646942,0.658115,0.318076,0.217207,-2.533331,0.244906,-0.624901,-0.727484,-0.757642,1.871064,1.167923,-2.514313,0.197638,-0.637231,-0.697447,-0.739032,1.999294,1.178918
-0.374120,0.011566,0.973836,-0.602368,0.699008,0.320178,0.214538,-2.514313,0.197638,-0.637231,-0.697447,-0.739032,1.999294,1.178918,-2.547562,0.175880,-0.680057,-0.729765,-0.734046,1.976106,1.245722
-0.381853,-0.023613,0.970476,-0.631619,0.685699,0.290376,0.215767,-2.547562,0.175880,-0.680057,-0.729765,-0.734046,1.976106,1.245722,-2.503512,0.219084,-0.692651,-0.684074,-0.682889,2.055899,1.218665
-0.371424,-0.049265,0.971706,0.682520,-0.658196,-0.275925,-0.157511,-2.503512,0.219084,-0.692651,-0.684074,-0.682889,2.055899,1.218665,-2.502931,0.181542,-0.560687,-0.694168,-0.619099,2.063729,1.262637
-0.380154,-0.071290,0.982111,0.678682,-0.652418,-0.311817,-0.128500,-2.502931,0.181542,-0.560687,-0.694168,-0.619099,2.063729,1.262637,-2.503655,0.227700,-0.546871,-0.608909,-0.603789,2.027605,1.288542
-0.361727,-0.057122,0.989122,0.713354,-0.618554,-0.301225,-0.133345,-2.503655,0.227700,-0.546871,-0.608909,-0.603789,2.027605,1.288542,-2.503193,0.178371,-0.527909,-0.639749,-0.615578,2.029660,1.187175
-0.402106,-0.061580,0.943387,0.718496,-0.615960,-0.252501,-0.201497,-2.503193,0.178371,-0.527909,-0.639749,-0.615578,2.029660,1.187175,-2.524760,0.224561,-0.537523,-0.734838,-0.619662,2.053808,1.172284
-0.401138,-0.058556,0.936096,0.715741,-0.627702,-0.244962,-0.183575,-2.524760,0.224561,-0.537523,-0.734838,-0.619662,2.053808,1.172284,-2.538033,0.202246,-0.506492,-0.775941,-0.592348,2.040412,1.234941
-0.368230,-0.041988,0.960835,0.733147,-0.620001,-0.231237,-0.156918,-2.538033,0.202246,-0.506492,-0.775941,-0.592348,2.040412,1.234941,-2.562299,0.146708,-0.475551,-0.751303,-0.571754,2.082736,1.184849
-0.410185,-0.047566,0.934061,0.726563,-0.600830,-0.252823,-0.217231,-2.562299,0.146708,-0.475551,-0.751303,-0.571754,2.082736,1.184849,-2.601718,0.212693,-0.453775,-0.774086,-0.659935,2.020524,1.136977
-0.420726,-0.015496,0.925475,-0.642528,0.670736,0.274967,0.248323,-2.601718,0.212693,-0.453775,-0.774086,-0.659935,2.020524,1.136977,-2.629779,0.227968,-0.522066,-0.800477,-0.723108,1.999455,1.256210
-0.445011,-0.037749,0.899010,0.653817,-0.646544,-0.298185,-0.256103,-2.629779,0.227968,-0.522066,-0.800477,-0.723108,1.999455,1.256210,-2.570317,0.256645,-0.548179,-0.854324,-0.727442,1.921782,1.288616
-0.443233,-0.005635,0.906752,-0.616557,0.669488,0.320560,0.262458,-2.570317,0.256645,-0.548179,-0.854324,-0.727442,1.921782,1.288616,-2.580227,0.255268,-0.631389,-0.851833,-0.739395,1.873950,1.299839
-0.458329,-0.007675,0.879496,-0.608462,0.679600,0.303949,0.274834,-2.580227,0.255268,-0.631389,-0.851833,-0.739395,1.873950,1.299839,-2.600153,0.270003,-0.600473,-0.906074,-0.734044,1.878357,1.362022
-0.450287,-0.012011,0.894453,-0.609795,0.660075,0.343389,0.273012,-2.600153,0.270003,-0.600473,-0.906074,-0.734044,1.878357,1.362022,-2.558103,0.252586,-0.621760,-0.898592,-0.790226,1.829676,1.338628
-0.398233,0.050147,0.961514,-0.529604,0.722226,0.369339,0.247987,-2.558103,0.252586,-0.621760,-0.898592,-0.790226,1.829676,1.338628,-2.677186,0.203103,-0.638372,-0.760793,-0.822432,1.862687,1.328724
-0.339877,0.073335,1.002882,-0.469842,0.760576,0.372650,0.248806,-2.677186,0.203103,-0.638372,-0.760793,-0.822432,1.862687,1.328724,-2.655187,0.148977,-0.715654,-0.691925,-0.888936,1.936868,1.310173
-0.133889,0.332225,1.101079,0.416606,-0.104118,-0.384979,0.816939,-1.154056,-0.766148,0.621839,-0.573235,1.619569,-1.285786,-1.889239,-1.050182,-0.707883,0.587026,-0.508106,1.523459,-1.247274,-1.921972
-0.131723,0.263298,1.135301,0.444569,-0.077623,-0.401944,0.796727,-1.050182,-0.707883,0.587026,-0.508106,1.523459,-1.247274,-1.921972,-1.020401,-0.609707,0.503506,-0.461960,1.565466,-1.214262,-1.970982
-0.123349,0.285579,1.124331,0.418281,-0.065310,-0.437248,0.793467,-1.020401,-0.609707,0.503506,-0.461960,1.565466,-1.214262,-1.970982,-1.024876,-0.657859,0.525006,-0.527176,1.543602,-1.182757,-2.007619
-0.133211,0.317987,1.107286,0.417902,-0.096098,-0.442270,0.787731,-1.024876,-0.657859,0.525006,-0.527176,1.543602,-1.182757,-2.007619,-1.044690,-0.703185,0.537840,-0.534059,1.506970,-1.214291,-1.999714
-0.119992,0.330890,1.107731,0.396772,-0.127429,-0.452906,0.788169,-1.044690,-0.703185,0.537840,-0.534059,1.506970,-1.214291,-1.999714,-1.097600,-0.705400,0.539500,-0.526252,1.480456,-1.184037,-1.951634
-0.167525,0.332591,1.108140,0.406935,-0.160295,-0.445626,0.781106,-1.097600,-0.705400,0.539500,-0.526252,1.480456,-1.184037,-1.951634,-1.065234,-0.694908,0.468179,-0.442473,1.483386,-1.168445,-1.986885
-0.127672,0.289477,1.126753,0.441377,-0.080086,-0.458099,0.767410,-1.065234,-0.694908,0.468179,-0.442473,1.483386,-1.168445,-1.986885,-1.075974,-0.635939,0.507312,-0.458037,1.559770,-1.218909,-2.070927
-0.087808,0.264618,1.140723,0.449351,-0.062732,-0.516521,0.726192,-1.075974,-0.635939,0.507312,-0.458037,1.559770,-1.218909,-2.070927,-1.172432,-0.596192,0.472509,-0.465056,1.614488,-1.202471,-2.130233
-0.105885,0.259786,1.138164,0.446659,-0.040211,-0.539628,0.712517,-1.172432,-0.596192,0.472509,-0.465056,1.614488,-1.202471,-2.130233,-1.091222,-0.610742,0.469362,-0.500697,1.558706,-1.190953,-2.202303
-0.076143,0.214427,1.157173,0.454934,-0.011094,-0.569692,0.684370,-1.091222,-0.610742,0.469362,-0.500697,1.558706,-1.190953,-2.202303,-1.095376,-0.531472,0.506925,-0.490548,1.503791,-1.193989,-2.242106
-0.105861,0.219047,1.152951,0.452618,-0.044722,-0.533744,0.712920,-1.095376,-0.531472,0.506925,-0.490548,1.503791,-1.193989,-2.242106,-1.023265,-0.555169,0.467626,-0.501433,1.464705,-1.182206,-2.151042
-0.092902,0.230018,1.147594,0.407384,-0.006834,-0.489105,0.771212,-1.023265,-0.555169,0.467626,-0.501433,1.464705,-1.182206,-2.151042,-1.022907,-0.601308,0.459725,-0.564978,1.608379,-1.092162,-2.088691
-0.095285,0.223213,1.144715,0.412475,0.042557,-0.447674,0.792238,-1.022907,-0.601308,0.459725,-0.564978,1.608379,-1.092162,-2.088691,-0.985336,-0.609582,0.452554,-0.575997,1.727222,-1.101769,-2.116896
-0.129573,0.193908,1.157684,0.423505,-0.022093,-0.568044,0.705324,-0.985336,-0.609582,0.452554,-0.575997,1.727222,-1.101769,-2.116896,-0.990563,-0.583733,0.278436,-0.556331,1.600097,-1.028165,-2.203102
-0.132385,0.275762,1.137151,0.337869,-0.027385,-0.504548,0.794056,-0.990563,-0.583733,0.278436,-0.556331,1.600097,-1.028165,-2.203102,-1.030722,-0.679586,0.368477,-0.556945,1.711426,-0.928770,-2.140639
-0.102307,0.295592,1.138403,0.311706,-0.033727,-0.512592,0.799344,-1.030722,-0.679586,0.368477,-0.556945,1.711426,-0.928770,-2.140639,-1.100808,-0.671312,0.436787,-0.537504,1.692934,-0.911193,-2.118253
-0.095979,0.338704,1.125392,0.301161,-0.060267,-0.519801,0.797168,-1.100808,-0.671312,0.436787,-0.537504,1.692934,-0.911193,-2.118253,-1.174669,-0.699654,0.469444,-0.493784,1.705103,-0.931587,-2.127852
-0.116323,0.393101,1.114519,0.247621,-0.123439,-0.513553,0.812225,-1.174669,-0.699654,0.469444,-0.493784,1.705103,-0.931587,-2.127852,-1.212385,-0.704858,0.511948,-0.372375,1.644891,-0.868249,-2.108711
-0.080650,0.407987,1.116872,0.189889,-0.126440,-0.515226,0.826134,-1.212385,-0.704858,0.511948,-0.372375,1.644891,-0.868249,-2.108711,-1.292447,-0.709742,0.502849,-0.372456,1.697280,-0.769505,-2.043958
-0.046152,0.382433,1.123288,0.211334,-0.044176,-0.502726,0.837050,-1.292447,-0.709742,0.502849,-0.372456,1.697280,-0.769505,-2.043958,-1.281807,-0.693547,0.606796,-0.425391,1.759384,-0.826869,-2.120232
-0.103489,0.464499,1.084061,0.146546,-0.110619,-0.542313,0.819868,-1.281807,-0.693547,0.606796,-0.425391,1.759384,-0.826869,-2.120232,-1.250248,-0.776429,0.587155,-0.356678,1.713690,-0.737030,-2.233109
-0.151669,0.505290,1.047734,0.143238,-0.139127,-0.547731,0.812476,-1.250248,-0.776429,0.587155,-0.356678,1.713690,-0.737030,-2.233109,-1.198035,-0.845635,0.577439,-0.345891,1.699575,-0.749893,-2.305649
-0.212011,0.527614,1.016903,0.135189,-0.183262,-0.554213,0.800616,-1.198035,-0.845635,0.577439,-0.345891,1.699575,-0.749893,-2.305649,-1.127286,-0.907125,0.515904,-0.350752,1.664733,-0.707964,-2.332328
-0.198967,0.521969,1.021034,0.147790,-0.182442,-0.547880,0.802933,-1.127286,-0.907125,0.515904,-0.350752,1.664733,-0.707964,-2.332328,-1.127345,-0.901401,0.564594,-0.377137,1.581144,-0.748445,-2.275462
-0.205891,0.526991,1.014023,0.133298,-0.172109,-0.537626,0.814597,-1.127345,-0.901401,0.564594,-0.377137,1.581144,-0.748445,-2.275462,-1.109942,-0.919921,0.567650,-0.390418,1.620528,-0.731572,-2.289407
-0.194320,0.466468,1.057028,0.134048,-0.111947,-0.476180,0.861830,-1.109942,-0.919921,0.567650,-0.390418,1.620528,-0.731572,-2.289407,-1.064059,-0.861081,0.521683,-0.435471,1.740578,-0.700268,-2.205940
-0.201404,0.409360,1.079302,0.197002,-0.086481,-0.487700,0.846085,-1.064059,-0.861081,0.521683,-0.435471,1.740578,-0.700268,-2.205940,-1.019440,-0.838109,0.414848,-0.496530,1.773094,-0.745514,-2.213353
-0.235603,0.414028,1.073776,0.181108,-0.090373,-0.393050,0.896964,-1.019440,-0.838109,0.414848,-0.496530,1.773094,-0.745514,-2.213353,-0.973923,-0.831327,0.434787,-0.427132,1.847443,-0.748330,-2.149655
-0.206309,0.416422,1.077267,0.202953,-0.079309,-0.409201,0.886044,-0.973923,-0.831327,0.434787,-0.427132,1.847443,-0.748330,-2.149655,-1.021965,-0.819988,0.463088,-0.432402,1.836341,-0.804301,-2.151433
-0.189203,0.448814,1.068578,0.186819,-0.124354,-0.443457,0.867745,-1.021965,-0.819988,0.463088,-0.432402,1.836341,-0.804301,-2.151433,-1.102389,-0.826647,0.466103,-0.395140,1.777526,-0.787307,-2.122949
-0.132702,0.408937,1.095907,0.151818,-0.074876,-0.484027,0.858524,-1.102389,-0.826647,0.466103,-0.395140,1.777526,-0.787307,-2.122949,-1.103492,-0.804276,0.479597,-0.525175,1.731419,-0.680169,-2.090147
-0.136919,0.425915,1.093881,0.155558,-0.096230,-0.486789,0.854154,-1.103492,-0.804276,0.479597,-0.525175,1.731419,-0.680169,-2.090147,-1.133572,-0.785944,0.515146,-0.448118,1.711953,-0.709970,-2.115035
-0.121124,0.451524,1.083919,0.101371,-0.098048,-0.527406,0.837826,-1.133572,-0.785944,0.515146,-0.448118,1.711953,-0.709970,-2.115035,-1.162141,-0.816195,0.524516,-0.469171,1.708849,-0.616352,-2.162929
-0.160780,0.504858,1.045192,0.087401,-0.144661,-0.488681,0.855935,-1.162141,-0.816195,0.524516,-0.469171,1.708849,-0.616352,-2.162929,-1.145300,-0.872975,0.570866,-0.413222,1.665466,-0.651145,-2.129594
-0.156842,0.468219,1.077273,0.101878,-0.125423,-0.480570,0.861941,-1.145300,-0.872975,0.570866,-0.413222,1.665466,-0.651145,-2.129594,-1.159024,-0.802117,0.510775,-0.359369,1.777342,-0.631541,-2.161438
-0.110129,0.462352,1.082040,0.090728,-0.097891,-0.476491,0.868989,-1.159024,-0.802117,0.510775,-0.359369,1.777342,-0.631541,-2.161438,-1.197879,-0.810218,0.544578,-0.434048,1.761853,-0.624960,-2.083730
-0.163904,0.453373,1.081364,0.077926,-0.111234,-0.460204,0.877363,-1.197879,-0.810218,0.544578,-0.434048,1.761853,-0.624960,-2.083730,-1.104794,-0.816799,0.489160,-0.427041,1.770651,-0.565654,-2.105915
-0.142081,0.450547,1.082781,0.112778,-0.121304,-0.488395,0.856760,-1.104794,-0.816799,0.489160,-0.427041,1.770651,-0.565654,-2.105915,-1.154244,-0.817381,0.472154,-0.445373,1.727236,-0.628427,-2.075397
-0.121143,0.454722,1.072651,0.094084,-0.094749,-0.473467,0.870632,-1.154244,-0.817381,0.472154,-0.445373,1.727236,-0.628427,-2.075397,-1.141044,-0.857558,0.513151,-0.537503,1.706836,-0.617660,-2.020004
-0.111246,0.423041,1.095219,0.135601,-0.080797,-0.451262,0.878321,-1.141044,-0.857558,0.513151,-0.537503,1.706836,-0.617660,-2.020004,-1.168819,-0.801356,0.480565,-0.496430,1.790944,-0.667657,-2.012433
-0.130086,0.454890,1.068203,0.128504,-0.094868,-0.460803,0.873010,-1.168819,-0.801356,0.480565,-0.496430,1.790944,-0.667657,-2.012433,-1.141788,-0.863569,0.502189,-0.524751,1.748799,-0.688822,-2.037237
-0.116274,0.459292,1.063035,0.105619,-0.040425,-0.438925,0.891379,-1.141788,-0.863569,0.502189,-0.524751,1.748799,-0.688822,-2.037237,-1.101754,-0.863614,0.617726,-0.551555,1.772493,-0.696356,-2.101046
-0.162891,0.438610,1.066491,0.136968,-0.035335,-0.386463,0.911393,-1.101754,-0.863614,0.617726,-0.551555,1.772493,-0.696356,-2.101046,-1.022232,-0.857636,0.578678,-0.531563,1.824163,-0.738799,-2.098528
-0.176835,0.427243,1.068666,0.143955,-0.035124,-0.400437,0.904264,-1.022232,-0.857636,0.578678,-0.531563,1.824163,-0.738799,-2.098528,-0.970215,-0.849382,0.606386,-0.544766,1.745519,-0.751388,-2.126560
-0.174249,0.443986,1.057581,0.118023,-0.025898,-0.411318,0.903448,-0.970215,-0.849382,0.606386,-0.544766,1.745519,-0.751388,-2.126560,-0.975665,-0.876866,0.614901,-0.562101,1.785962,-0.720605,-2.172782
-0.248569,0.451518,1.038505,0.128589,-0.077088,-0.421857,0.894181,-0.975665,-0.876866,0.614901,-0.562101,1.785962,-0.720605,-2.172782,-0.912837,-0.913029,0.558685,-0.509334,1.756346,-0.715713,-2.237173
-0.234346,0.454481,1.040806,0.111562,-0.076112,-0.464301,0.875320,-0.912837,-0.913029,0.558685,-0.509334,1.756346,-0.715713,-2.237173,-0.931139,-0.918797,0.539057,-0.535024,1.758395,-0.666212,-2.284254
-0.152784,0.425781,1.073720,0.167821,-0.051911,-0.549345,0.816922,-0.931139,-0.918797,0.539057,-0.535024,1.758395,-0.666212,-2.284254,-1.057512,-0.856821,0.506142,-0.563680,1.731127,-0.732629,-2.303999
-0.102340,0.379719,1.093071,0.161300,-0.013026,-0.629843,0.759678,-1.057512,-0.856821,0.506142,-0.563680,1.731127,-0.732629,-2.303999,-1.071503,-0.835059,0.478758,-0.685749,1.664259,-0.676855,-2.346007
-0.124340,0.406897,1.073928,0.174241,-0.031322,-0.655691,0.733981,-1.071503,-0.835059,0.478758,-0.685749,1.664259,-0.676855,-2.346007,-1.044212,-0.870731,0.519399,-0.680795,1.591692,-0.735402,-2.420496
-0.509179,0.726649,0.218098,-0.363230,-0.635834,-0.159932,0.661967,-0.893637,-1.678067,-1.173199,0.032487,0.087297,0.322267,1.387561,-0.953977,-1.730665,-1.305611,0.054066,0.112569,0.268677,1.452788
-0.511867,0.730781,0.254811,-0.340061,-0.637101,-0.170637,0.670331,-0.953977,-1.730665,-1.305611,0.054066,0.112569,0.268677,1.452788,-0.959297,-1.688290,-1.266816,0.047358,0.011103,0.278629,1.479108
-0.505230,0.737459,0.268032,-0.345063,-0.629240,-0.171595,0.674939,-0.959297,-1.688290,-1.266816,0.047358,0.011103,0.278629,1.479108,-0.991925,-1.680249,-1.268250,-0.000306,0.006109,0.253169,1.497862
-0.432815,0.775805,0.221927,-0.395416,-0.638617,-0.245548,0.612798,-0.991925,-1.680249,-1.268250,-0.000306,0.006109,0.253169,1.497862,-1.021425,-1.715833,-1.350137,0.110017,-0.016520,0.196643,1.528038
-0.419304,0.784349,0.238244,-0.371655,-0.649987,-0.289179,0.596461,-1.021425,-1.715833,-1.350137,0.110017,-0.016520,0.196643,1.528038,-1.012079,-1.688423,-1.317432,0.164870,-0.069758,0.203972,1.449085
-0.352371,0.814570,0.259828,-0.430824,-0.613508,-0.359612,0.555588,-1.012079,-1.688423,-1.317432,0.164870,-0.069758,0.203972,1.449085,-1.027415,-1.654890,-1.362192,0.276413,-0.068856,0.113456,1.484347
-0.447662,0.749895,0.161814,-0.439271,-0.652364,-0.297064,0.541493,-1.027415,-1.654890,-1.362192,0.276413,-0.068856,0.113456,1.484347,-0.916405,-1.766711,-1.326470,0.226946,-0.071558,0.047997,1.527022
-0.454656,0.758896,0.217894,-0.375667,-0.668939,-0.282364,0.575904,-0.916405,-1.766711,-1.326470,0.226946,-0.071558,0.047997,1.527022,-0.932326,-1.708692,-1.377951,0.216617,-0.187246,0.177882,1.623005
-0.541882,0.709987,0.288662,-0.298283,-0.678090,-0.276315,0.612267,-0.932326,-1.708692,-1.377951,0.216617,-0.187246,0.177882,1.623005,-0.823363,-1.632037,-1.407496,0.214410,-0.172674,0.196605,1.568230
